(0.9262777023971054, 0.9236286079782641, 0.9346693386773548, 0.9468897190190028, 0.9227603672048117, array([4410,  488,  327, 5830]))
(0.9262777023971054, 0.923607733876323, 0.9346798108519677, 0.9470521357804126, 0.922626582278481, array([4409,  489,  326, 5831]))
(0.9262777023971054, 0.9235868597743819, 0.9346902796698453, 0.9472145525418223, 0.9224928819993673, array([4408,  490,  325, 5832]))
(0.9265490728177296, 0.9238096108145556, 0.9349567446331303, 0.9478642195874615, 0.9223960802908171, array([4407,  491,  321, 5836]))
(0.9265490728177296, 0.9238722331203788, 0.9349254688251323, 0.9473769693032321, 0.922797025787059, array([4410,  488,  324, 5833]))
(0.9266395296246043, 0.9238908191952603, 0.9350420504605527, 0.9480266363488712, 0.9224083438685209, array([4407,  491,  320, 5837]))
(0.9269109000452284, 0.924134444337375, 0.9352978859705317, 0.9485138866331005, 0.9224451113568156, array([4407,  491,  317, 5840]))
(0.926729986431479, 0.9239302793720832, 0.9351481184947958, 0.9485138866331005, 0.9221537975682931, array([4405,  493,  317, 5840]))
(0.9264586160108548, 0.9236240319241452, 0.9349235571920276, 0.9485138866331005, 0.9217171717171717, array([4402,  496,  317, 5840]))
(0.925101763907734, 0.9220092982766912, 0.9338446788111217, 0.9491635536787396, 0.9190124233370027, array([4383,  515,  313, 5844]))
(0.9227498869289914, 0.9196265170531298, 0.9317673378076063, 0.9470521357804126, 0.9169680767416261, array([4370,  528,  326, 5831]))
(0.9222976028946178, 0.9192830974554287, 0.9313074770091965, 0.9457528016891343, 0.917296786389414, array([4373,  525,  334, 5823]))
(0.9202170963364993, 0.916872578048748, 0.9296314025849688, 0.9462400519733637, 0.9135957346714756, array([4347,  551,  331, 5826]))
(0.9154228855721394, 0.9112952136529825, 0.9258113147663255, 0.9475393860646418, 0.905057399937946, array([4286,  612,  323, 5834]))
(0.9134328358208955, 0.909070273136712, 0.9241860096648974, 0.9473769693032321, 0.9021033096195484, array([4265,  633,  324, 5833]))
(0.9118046132971506, 0.9072327884490844, 0.9228700261055296, 0.9473769693032321, 0.899599012954966, array([4247,  651,  324, 5833]))
(0.9132519222071461, 0.9089496045791844, 0.9239914401204724, 0.9467273022575929, 0.9023219814241487, array([4267,  631,  328, 5829]))
(0.9135232926277702, 0.9092349779251813, 0.9242232086239696, 0.9468897190190028, 0.9026165041028023, array([4269,  629,  327, 5830]))
(0.9130710085933966, 0.9087454396138923, 0.9238449956414929, 0.9467273022575929, 0.9020427112349118, array([4265,  633,  328, 5829]))
(0.9141564902758933, 0.909928681201762, 0.9247482356672746, 0.9470521357804126, 0.903470715835141, array([4275,  623,  326, 5831]))
(0.9129805517865219, 0.9085598607234822, 0.9238200823566677, 0.9473769693032321, 0.9014062741461907, array([4260,  638,  324, 5833]))
(0.9087290818634102, 0.9039915991604731, 0.9202560657551568, 0.9455903849277245, 0.896243842364532, array([4224,  674,  335, 5822]))
(0.9080958842152872, 0.9032143994761281, 0.9197852518553608, 0.9460776352119539, 0.8949147334459978, array([4214,  684,  332, 5825]))
(0.9099954771596562, 0.9054207539175168, 0.9212754173589682, 0.9455903849277245, 0.8981795742054921, array([4238,  660,  335, 5822]))
(0.9062867480777929, 0.901047505211562, 0.9184123484013231, 0.9470521357804126, 0.8914539061305611, array([4188,  710,  326, 5831]))
(0.904296698326549, 0.8986973200836451, 0.9168892380204242, 0.9478642195874615, 0.8878746386733607, array([4161,  737,  321, 5836]))
(0.905924920850294, 0.9018916213974433, 0.9173422349388015, 0.9373071300958259, 0.8982101167315175, array([4244,  654,  386, 5771]))
(0.9041157847127996, 0.8998499717445237, 0.9158863672432948, 0.9373071300958259, 0.895422808378588, array([4224,  674,  386, 5771]))
(0.8889190411578471, 0.8856433630336931, 0.901665598975016, 0.9144063667370472, 0.8892749960511768, array([4197,  701,  527, 5630]))
